frame,action,start,end
7.4,0.16346818208694458,0.8547443747520447,0.10516625642776489
14.8,0.12328702211380005,0.8390966653823853,0.11936599016189575
22.2,0.18738874793052673,0.60555499792099,0.3683030903339386
29.6,0.1911865472793579,0.579795241355896,0.38935041427612305
37.0,0.2048666775226593,0.5402606129646301,0.42139899730682373
44.4,0.22785067558288574,0.5159397721290588,0.4474574625492096
51.800000000000004,0.25353872776031494,0.5015408396720886,0.46865323185920715
59.2,0.266320139169693,0.5376332998275757,0.4573173224925995
66.6,0.26310503482818604,0.6086930632591248,0.4172760248184204
74.0,0.25929179787635803,0.6785546541213989,0.37856972217559814
81.4,0.2777489125728607,0.7238925695419312,0.3689131438732147
88.8,0.34460121393203735,0.7380138635635376,0.392027348279953
96.2,0.4533773958683014,0.7112518548965454,0.4474170207977295
103.60000000000001,0.5610183477401733,0.6261816024780273,0.5234180688858032
111.0,0.6330099105834961,0.5540241003036499,0.5712956190109253
118.4,0.6622976064682007,0.5529844760894775,0.5804997682571411
125.80000000000001,0.6648838520050049,0.5923001766204834,0.567522406578064
133.2,0.6492756009101868,0.6158884167671204,0.5535711050033569
140.6,0.6258965730667114,0.5889443159103394,0.5473324060440063
148.0,0.592946469783783,0.5521208643913269,0.5353432297706604
155.4,0.5533522367477417,0.5292189717292786,0.5197376012802124
162.8,0.5194845199584961,0.5361030101776123,0.4958280324935913
170.20000000000002,0.5011194944381714,0.5505020022392273,0.46450603008270264
177.6,0.5040233731269836,0.5284891128540039,0.45200908184051514
185.0,0.5296575427055359,0.4857809841632843,0.46070173382759094
192.4,0.5735204219818115,0.45099714398384094,0.4731588065624237
199.8,0.6461342573165894,0.42205360531806946,0.46989431977272034
207.20000000000002,0.7259557843208313,0.3880094289779663,0.44350358843803406
214.6,0.7825964689254761,0.34918761253356934,0.4058641493320465
222.0,0.8077843189239502,0.32550501823425293,0.3722676932811737
229.4,0.8110296726226807,0.2944434881210327,0.366824746131897
236.8,0.8028770685195923,0.27960896492004395,0.3702384829521179
244.20000000000002,0.7885696887969971,0.30547142028808594,0.35877683758735657
251.60000000000002,0.7798655033111572,0.30701154470443726,0.3565389811992645
259.0,0.7759286165237427,0.3000639081001282,0.36352983117103577
266.4,0.7694266438484192,0.33600738644599915,0.3690563142299652
273.8,0.7665863037109375,0.3813890814781189,0.3902747333049774
281.2,0.756374716758728,0.4144172966480255,0.42801544070243835
288.6,0.7317162156105042,0.4153471291065216,0.4708287715911865
296.0,0.681625485420227,0.40270164608955383,0.4975806772708893
303.40000000000003,0.6121425628662109,0.39759474992752075,0.5040462613105774
310.8,0.5436753034591675,0.40356090664863586,0.49912816286087036
318.2,0.4894639253616333,0.4196310043334961,0.4889061450958252
325.6,0.4661758542060852,0.45677223801612854,0.48063308000564575
333.0,0.46245014667510986,0.49579212069511414,0.4841151833534241
340.40000000000003,0.4700802266597748,0.506159245967865,0.5030755400657654
347.8,0.46571871638298035,0.511857807636261,0.5159451961517334
355.2,0.4573999047279358,0.5107533931732178,0.5149499177932739
362.59999999999997,0.45384833216667175,0.5081518292427063,0.5077693462371826
370.0,0.46168527007102966,0.5081425905227661,0.506547212600708
377.40000000000003,0.4822464883327484,0.5440412163734436,0.4978606700897217
384.8,0.5115411281585693,0.6012907028198242,0.48567232489585876
392.20000000000005,0.5536405444145203,0.6478683352470398,0.4855249524116516
399.6,0.6004825234413147,0.6724517345428467,0.5022344589233398
407.00000000000006,0.6477329730987549,0.6610939502716064,0.5341089367866516
414.40000000000003,0.6776779890060425,0.6334044337272644,0.5528271198272705
421.80000000000007,0.6949358582496643,0.5928105711936951,0.5542172193527222
429.2,0.6981027722358704,0.5402891039848328,0.5259027481079102
436.59999999999997,0.6834544539451599,0.48022112250328064,0.4707671105861664
444.0,0.6473666429519653,0.4180697798728943,0.4114958345890045
451.4,0.6073645949363708,0.36070454120635986,0.3780137300491333
458.8,0.5836039185523987,0.32554328441619873,0.3717487156391144
466.2,0.580251932144165,0.32622528076171875,0.38140442967414856
473.6,0.5913330316543579,0.3421899378299713,0.40048229694366455
481.0,0.6013543605804443,0.3592859208583832,0.41512829065322876
488.40000000000003,0.597752034664154,0.3510773777961731,0.4151158928871155
