frame,action,start,end
1.12,0.1902928352355957,0.9363862872123718,0.08154410123825073
2.24,0.15856656432151794,0.9175958633422852,0.11024507880210876
3.36,0.25154808163642883,0.580229640007019,0.3972969055175781
4.48,0.2631940245628357,0.5270524621009827,0.41786879301071167
5.6000000000000005,0.2707579731941223,0.43975746631622314,0.4402788579463959
6.72,0.26017606258392334,0.42387327551841736,0.4245491027832031
7.840000000000001,0.24852457642555237,0.4383762776851654,0.3983105719089508
8.96,0.24656009674072266,0.44226133823394775,0.3880225718021393
10.08,0.2503752112388611,0.4576999247074127,0.38435637950897217
11.200000000000001,0.2633466124534607,0.4582400619983673,0.39945340156555176
12.32,0.2881244421005249,0.4640651345252991,0.4230235517024994
13.44,0.32265710830688477,0.49948209524154663,0.43349266052246094
14.56,0.37112218141555786,0.5058897137641907,0.44636404514312744
15.680000000000001,0.4128912389278412,0.49041640758514404,0.4604368805885315
16.8,0.4335331916809082,0.4949363172054291,0.4640994668006897
17.92,0.4423745572566986,0.5044475793838501,0.46955394744873047
19.040000000000003,0.4638027846813202,0.5108523964881897,0.48335641622543335
20.16,0.5001708269119263,0.5052801966667175,0.5059430003166199
21.28,0.547317385673523,0.49421316385269165,0.5149016380310059
22.400000000000002,0.5658804178237915,0.43847590684890747,0.5285367965698242
23.52,0.5352286696434021,0.39996349811553955,0.508661687374115
24.64,0.44399458169937134,0.4249797761440277,0.45038044452667236
25.76,0.34830212593078613,0.43549013137817383,0.4274193048477173
26.88,0.2782907485961914,0.5219594836235046,0.40211671590805054
28.0,0.25154808163642883,0.580229640007019,0.3972969055175781
29.12,0.2631940245628357,0.5270524621009827,0.41786879301071167
30.240000000000002,0.2707579731941223,0.43975746631622314,0.4402788579463959
31.360000000000003,0.26017606258392334,0.42387327551841736,0.4245491027832031
32.48,0.24852457642555237,0.4383762776851654,0.3983105719089508
33.6,0.24656009674072266,0.44226133823394775,0.3880225718021393
34.72,0.2503752112388611,0.4576999247074127,0.38435637950897217
35.84,0.2633466124534607,0.4582400619983673,0.39945340156555176
36.96,0.2881244421005249,0.4640651345252991,0.4230235517024994
38.080000000000005,0.32265710830688477,0.49948209524154663,0.43349266052246094
39.2,0.37112218141555786,0.5058897137641907,0.44636404514312744
40.32,0.4128912389278412,0.49041640758514404,0.4604368805885315
41.44,0.4335331916809082,0.4949363172054291,0.4640994668006897
42.56,0.4423745572566986,0.5044475793838501,0.46955394744873047
43.68,0.4638027846813202,0.5108523964881897,0.48335641622543335
44.800000000000004,0.5001708269119263,0.5052801966667175,0.5059430003166199
45.92,0.547317385673523,0.49421316385269165,0.5149016380310059
47.04,0.5658804178237915,0.43847590684890747,0.5285367965698242
48.16,0.5352286696434021,0.39996349811553955,0.508661687374115
49.28,0.44399458169937134,0.4249797761440277,0.45038044452667236
50.4,0.34830212593078613,0.43549013137817383,0.4274193048477173
51.52,0.2782907485961914,0.5219594836235046,0.40211671590805054
52.64,0.25154808163642883,0.580229640007019,0.3972969055175781
53.76,0.2631940245628357,0.5270524621009827,0.41786879301071167
54.879999999999995,0.2707579731941223,0.43975746631622314,0.4402788579463959
56.0,0.26017606258392334,0.42387327551841736,0.4245491027832031
57.120000000000005,0.24852457642555237,0.4383762776851654,0.3983105719089508
58.24,0.24656009674072266,0.44226133823394775,0.3880225718021393
59.36,0.2503752112388611,0.4576999247074127,0.38435637950897217
60.480000000000004,0.2633466124534607,0.4582400619983673,0.39945340156555176
61.60000000000001,0.2881244421005249,0.4640651345252991,0.4230235517024994
62.720000000000006,0.32265710830688477,0.49948209524154663,0.43349266052246094
63.84,0.37112218141555786,0.5058897137641907,0.44636404514312744
64.96,0.4128912389278412,0.49041640758514404,0.4604368805885315
66.08,0.4335331916809082,0.4949363172054291,0.4640994668006897
67.2,0.4423745572566986,0.5044475793838501,0.46955394744873047
68.32,0.4638027846813202,0.5108523964881897,0.48335641622543335
69.44,0.5001708269119263,0.5052801966667175,0.5059430003166199
70.56,0.547317385673523,0.49421316385269165,0.5149016380310059
71.68,0.5658804178237915,0.43847590684890747,0.5285367965698242
72.8,0.5352286696434021,0.39996349811553955,0.508661687374115
73.92,0.44399458169937134,0.4249797761440277,0.45038044452667236
75.04,0.34830212593078613,0.43549013137817383,0.4274193048477173
76.16000000000001,0.2782907485961914,0.5219594836235046,0.40211671590805054
77.28,0.25154808163642883,0.580229640007019,0.3972969055175781
78.4,0.2631940245628357,0.5270524621009827,0.41786879301071167
79.52,0.2707579731941223,0.43975746631622314,0.4402788579463959
80.64,0.26017606258392334,0.42387327551841736,0.4245491027832031
81.75999999999999,0.24852457642555237,0.4383762776851654,0.3983105719089508
82.88,0.24656009674072266,0.44226133823394775,0.3880225718021393
84.0,0.2503752112388611,0.4576999247074127,0.38435637950897217
85.12,0.2633466124534607,0.4582400619983673,0.39945340156555176
86.24000000000001,0.2881244421005249,0.4640651345252991,0.4230235517024994
87.36,0.32265710830688477,0.49948209524154663,0.43349266052246094
88.48,0.37112218141555786,0.5058897137641907,0.44636404514312744
89.60000000000001,0.4128912389278412,0.49041640758514404,0.4604368805885315
90.72,0.4335331916809082,0.4949363172054291,0.4640994668006897
91.84,0.4423745572566986,0.5044475793838501,0.46955394744873047
92.96000000000001,0.4638027846813202,0.5108523964881897,0.48335641622543335
94.08,0.5001708269119263,0.5052801966667175,0.5059430003166199
95.2,0.547317385673523,0.49421316385269165,0.5149016380310059
96.32,0.5658804178237915,0.43847590684890747,0.5285367965698242
97.44,0.5352286696434021,0.39996349811553955,0.508661687374115
98.56,0.44399458169937134,0.4249797761440277,0.45038044452667236
99.68,0.34830212593078613,0.43549013137817383,0.4274193048477173
100.8,0.2782907485961914,0.5219594836235046,0.40211671590805054
101.92,0.25154808163642883,0.580229640007019,0.3972969055175781
103.04,0.2631940245628357,0.5270524621009827,0.41786879301071167
104.16000000000001,0.2707579731941223,0.43975746631622314,0.4402788579463959
105.28,0.26017606258392334,0.42387327551841736,0.4245491027832031
106.4,0.24852457642555237,0.4383762776851654,0.3983105719089508
107.52,0.24656009674072266,0.44226133823394775,0.3880225718021393
108.64,0.2503752112388611,0.4576999247074127,0.38435637950897217
109.75999999999999,0.2633466124534607,0.4582400619983673,0.39945340156555176
110.88,0.1964622437953949,0.09207406640052795,0.8885393738746643
112.0,0.24881723523139954,0.08257421851158142,0.9312474727630615
